WSPD,WVHT
6.9,99
6.3,99
5.7,99
5.7,99
6,99
6.2,99
5.7,99
5.3,99
5.2,99
5.7,99
5.4,99
5.3,99
5.4,99
6,99
6,99
6.7,99
6.5,99
6.3,99
6.4,99
6.3,99
6.6,99
6.9,99
6.5,99
6.2,99
6.1,99
6.2,99
6.5,99
6.7,99
6,99
6.2,99
6.5,99
6.6,99
7,99
7.4,99
7.1,99
7.6,99
7.5,99
7.7,99
7.6,99
8.2,99
8.1,99
7.9,99
7.1,99
7.5,99
8.2,99
7.8,99
6.6,99
7,99
6.3,99
6.6,99
6.6,99
6.5,99
6.7,99
6.9,99
7.2,99
7.1,99
7.2,99
6.9,99
6.8,99
6.7,99
6.9,99
6.8,99
6.6,99
6.4,99
5.8,99
5.8,99
5.8,99
6.6,99
7.4,99
7.7,99
8.3,99
8.5,99
9.1,99
9.2,99
8.7,99
8.6,99
9,99
8.5,99
8.4,99
8.7,99
8.1,99
8.7,99
8.2,99
8.8,99
8.8,99
9.4,99
9.4,99
8.9,99
9.2,99
9.7,99
9.7,99
9.3,99
9.2,99
8.5,99
8.5,99
9.2,99
9,99
9.1,99
9.5,99
9.3,99
9.4,99
9.2,99
9.3,99
9,99
9.1,99
9.3,99
9.3,99
9.2,99
9,99
9.5,99
9.6,99
9.8,99
10.1,99
9.4,99
9.7,99
9.8,99
8.3,99
8.9,99
8.3,99
8.5,99
7.9,99
7.9,99
8,99
8.1,99
8.3,99
8.2,99
8.1,99
7.9,99
8.1,99
8.1,99
8.4,99
8.3,99
8.5,99
8.4,99
8.1,99
7.9,99
7.7,99
7.4,99
7.3,99
6.8,99
6.3,99
6.4,99
6.8,99
6.6,99
7,99
7.1,99
7.1,99
7.5,99
7.1,99
7.7,99
8.2,99
8.6,99
7.8,99
8,99
8.1,99
8.1,99
8.5,99
7.8,99
7.7,99
7.8,99
7.9,99
7.8,99
7.9,99
8.6,99
7.6,99
7.9,99
7.7,99
8,99
7.5,99
7.7,99
7.1,99
7.2,99
7.3,99
7.1,99
7.3,99
7.5,99
7.2,99
7.1,99
7.1,99
6.7,99
7,99
6.8,99
6.9,99
6.8,99
7.2,99
6.7,99
7,99
6.8,99
6.7,99
6.8,99
7.1,99
6.9,99
6.4,99
6.6,99
6.6,99
6.5,99
6.2,99
6.5,99
6.8,99
7.1,99
7.6,99
7.8,99
8.4,99
8.2,99
8.1,99
7.7,99
7.2,99
7.5,99
7.8,99
7.7,99
7.8,99
7.8,99
7.6,99
7.8,99
7.6,99
8.2,99
8.6,99
9,99
9.1,99
8.7,99
8.6,99
8.3,99
8.6,99
8.3,99
8.6,99
8.3,99
7.7,99
8.1,99
8.1,99
8.5,99
8.1,99
7.8,99
7.9,99
7.9,99
7.7,99
7.8,99
7.5,99
7.6,99
7.7,99
7.6,99
7.8,99
7.5,99
8,99
7.7,99
7.8,99
8.9,99
10.7,99
10.8,99
9.6,99
9.9,99
10.6,99
10.7,99
10.8,99
11,99
12.1,99
12.5,99
12.6,99
12.8,99
12.3,99
12.4,99
11.6,99
12.2,99
12.7,99
13,99
12.5,99
10.5,99
10.2,99
9.4,99
9.3,99
8.7,99
9.7,99
10.2,99
11.2,99
11.2,99
10.7,99
10.2,99
10.2,99
10,99
9.8,99
9.9,99
10,99
9.5,99
10,99
9.6,99
9.1,99
9.7,99
8.7,99
9.4,99
9.8,99
9.7,99
9.3,99
10,99
10.2,99
11,99
11.2,99
10.6,99
11,99
10.8,99
11,99
11,99
11.3,99
11.7,99
11.4,99
11.2,99
11.1,99
11.4,99
11.5,99
10.9,99
11,99
11.5,99
11.5,99
10.1,99
10.1,99
10.3,99
10.2,99
9.8,99
10.4,99
10.3,99
10.9,99
11.1,99
10.5,99
10.5,99
10,99
9.9,99
9.9,99
9.9,99
10.7,99
10.5,99
9.9,99
10.3,99
10.1,99
9.8,99
9.7,99
9.8,99
10,99
9.4,99
9.3,99
9.3,99
9.2,99
9.4,99
9.3,99
9.2,99
9,99
9.4,99
9.1,99
8.6,99
8.7,99
8.9,99
8.9,99
8.7,99
8.8,99
8,99
8.2,99
9.5,99
9.5,99
9.6,99
9.2,99
9.2,99
9.9,99
9.6,99
9.3,99
8.6,99
8.9,99
9.5,99
8.5,99
8.5,99
9.2,99
9,99
8.5,99
8.3,99
8,99
8.2,99
8.6,99
8.4,99
8.2,99
7.8,99
8,99
8.4,99
8.4,99
8.9,99
8.4,99
8.6,99
8.7,99
8.2,99
8.4,99
7.9,99
8.3,99
8.5,99
8.6,99
8.8,99
8.3,99
8.2,99
8.4,99
8.2,99
8.9,99
8.9,99
8.6,99
8.9,99
9,99
9.1,99
8.6,99
8.7,99
9.1,99
8.7,99
8.4,99
8.2,99
8.1,99
8.5,99
8.7,99
8.1,99
8.1,99
8.1,99
8.2,99
8.5,99
8.7,99
8.5,99
7.6,99
7.7,99
8.4,99
7.7,99
8.2,99
8.4,99
8.1,99
8.3,99
7.7,99
7.6,99
8.1,99
8.6,99
8.7,99
8.8,99
9.1,99
8.9,99
9.1,99
9,99
9.5,99
10.1,99
9.9,99
9.5,99
9.9,99
9.6,99
9.4,99
10,99
9.2,99
9.8,99
9.5,99
9.6,99
9.3,99
9.8,99
9.1,99
8.6,99
8.6,99
8.9,99
9,99
9.1,99
8.7,99
8.8,99
9.2,99
9.3,99
9.6,99
9.4,99
9.5,99
9.6,99
9.5,99
9.6,99
9.4,99
9.8,99
9.9,99
10.4,99
10.7,99
10.5,99
10.9,99
10.7,99
10.9,99
10.1,99
10,99
10.4,99
10.2,99
10.8,99
10.5,99
10.6,99
10.5,99
10.3,99
10.9,99
9.9,99
10.9,99
11.2,99
11.2,99
11.2,99
11,99
10.7,99
10.9,99
11,99
11.6,99
11.4,99
11.9,99
11.8,99
11.1,99
10.4,99
10.5,99
10.8,99
10.3,99
10.3,99
10.9,99
10,99
9.8,99
11.1,99
11.4,99
10.2,99
10.4,99
10,99
9.9,99
10.3,99
10.4,99
9.3,99
9.7,99
10,99
10.1,99
10.1,99
9.7,99
9.4,99
9.4,99
9.8,99
10.1,99
10,99
10.3,99
10.2,99
10.7,99
10.4,99
10.6,99
10.5,99
10.9,99
11.3,99
10.2,99
10.4,99
10,99
10,99
9.5,99
9.3,99
10.9,99
11.2,99
11.8,99
11.5,99
11.2,99
11.4,99
11.4,99
11.3,99
10.7,99
10.8,99
10.5,99
11.3,99
10.8,99
11.6,99
11.9,99
11.9,99
12.5,99
12.7,99
12.5,99
12.5,99
12.2,99
12.4,99
12.5,99
12.5,99
12.1,99
12.3,99
12,99
12.3,99
12.1,99
12,99
11.4,99
11.5,99
11.2,99
11.6,99
11.6,99
11.8,99
11.5,99
11.6,99
11.4,99
11.9,99
12.3,99
11.5,99
11.3,99
11.5,99
10.7,99
10.9,99
10.7,99
11.2,99
11.4,99
11,99
10.4,99
9.5,99
9.6,99
10,99
9.6,99
9.9,99
9.8,99
9.9,99
9.5,99
10.1,99
10.5,99
10.6,99
10.6,99
9.7,99
18.2,99
19.8,99
20.1,99
20.5,99
19.8,99
19.7,99
19,99
19.3,99
18.3,99
18.2,99
17.9,99
18.4,99
18.3,99
18.2,99
18.9,99
17.3,99
17.7,99
17.6,99
17.8,99
5.4,99
5.7,99
6.3,0.66
5.6,99
5.1,99
5.4,0.66
5.2,99
5,99
4.7,0.65
4.3,99
4.5,99
5.2,0.66
5.5,99
4.8,99
4.7,0.68
4.6,99
5,99
4.3,0.67
3.9,99
4.2,99
4.5,0.69
3.8,99
3.6,99
3.2,0.75
3.5,99
3.7,99
3.5,0.8
4.1,99
3.7,99
3.7,0.7
3.8,99
3.9,99
3.8,0.79
3.4,99
3.7,99
4.2,0.77
4.4,99
4.1,99
4.6,0.74
4.9,99
4.7,99
4.4,0.77
4.8,99
4.4,99
5.1,0.73
5,99
4.8,99
4.9,0.72
6,99
6,99
5.9,0.79
5.8,99
5.7,99
6.3,0.75
6.2,99
6.3,99
6.3,0.7
6.5,99
6.1,99
4.4,0.79
3,99
2.7,99
3.4,0.74
4.7,99
6.9,99
4.8,0.79
7.2,99
6.6,99
6.2,0.77
5.8,99
6.2,99
6.7,0.82
5.8,99
4.8,99
4.4,0.76
4.9,99
5.3,99
6,0.81
6.2,99
5.8,99
5.8,0.79
6.2,99
6.5,99
6.3,0.85
6.3,99
6.3,99
6.1,0.88
6.4,99
6.4,99
5.9,0.9
5.9,99
5.6,99
5.3,0.92
4.4,99
5.3,99
5.4,0.94
4.9,99
5.1,99
5.1,0.94
5.4,99
5.3,99
5.2,0.97
5.5,99
5.5,99
5.4,1.05
5.2,99
5.2,99
5.2,0.99
4.7,99
4.5,99
4.8,1.04
5,99
5,99
5,1.13
5.1,99
5.3,99
5.3,0.99
4.9,99
5.3,99
4.8,0.97
4.9,99
5.5,99
5.5,0.94
5.5,99
5.9,99
5.4,0.96
5.3,99
5.3,99
4.9,1.05
4.8,99
5.2,99
4.7,0.97
4.7,99
4.8,99
4.5,1.06
4.8,99
4.4,99
4.5,1
4.1,99
4.1,99
4,0.98
3.7,99
3.9,99
3.7,1
4.2,99
4.1,99
4.3,0.92
4.4,99
4.6,99
4.6,0.9
4.6,99
4.6,99
4.8,0.86
4.9,99
4.9,99
4.8,0.83
5,99
4.7,99
4.9,0.84
4.6,99
4.8,99
4.9,0.81
5,99
4.9,99
4.8,0.82
4.8,99
4.9,99
4.9,0.84
5.2,99
4.9,99
5.1,0.78
5.2,99
5.2,99
5.3,0.81
6.4,99
6,99
6.1,0.73
6.5,99
6.9,99
6.5,0.79
6.8,99
6.8,99
6.9,0.82
7.5,99
7.3,99
7.5,0.88
7.4,99
6.9,99
7,0.88
6.7,99
6.6,99
6.4,0.94
6.2,99
6.6,99
7.3,0.87
7.9,99
7.9,99
7.6,1.01
7.6,99
7.9,99
7.8,0.95
8,99
7.6,99
7.4,1.05
7,99
7.3,99
6.8,0.99
6.7,99
6.7,99
7,0.99
7.2,99
6.9,99
6.9,1.04
7,99
7.3,99
7.1,1.03
7.4,99
7.5,99
7,1.04
7.3,99
7.6,99
7.6,1.02
8,99
8.1,99
7.8,1.02
8.2,99
8.5,99
8.7,1.09
8,99
8.4,99
8.2,1.12
8.5,99
8.7,99
7.9,1.13
8.3,99
8.4,99
8.5,1.26
7.7,99
8.3,99
8.1,1.42
8.3,99
8.6,99
8.4,1.36
8.3,99
8.2,99
8.7,1.37
8.7,99
8.3,99
8.5,1.44
8.9,99
8.3,99
8.4,1.42
8.7,99
8.9,99
8.8,1.46
8.7,99
9,99
9.3,1.46
8.8,99
8.9,99
8.5,1.61
8.6,99
8.1,99
8,1.53
8,99
7.9,99
7.8,1.5
7.9,99
8.6,99
8.8,1.57
8.8,99
8.8,99
8.9,1.46
8.7,99
9,99
8.2,1.52
9.1,99
8.4,99
8.6,1.68
8.6,99
8.9,99
9.5,1.46
9.6,99
9.4,99
9.7,1.52
10.1,99
9.9,99
10.2,1.68
9.8,99
10.5,99
9.9,1.69
10.5,99
11,99
11.4,1.75
11.2,99
11.6,99
11.2,1.84
11.1,99
11.4,99
11.7,1.88
12,99
11.9,99
12.2,2.02
12.5,99
12.9,99
12,2.2
12,99
12.2,99
12.2,2.11
12,99
12.4,99
12.7,2.36
12.8,99
13,99
13,2.37
12.7,99
13.1,99
11.9,2.67
12.8,99
12,99
12.7,2.72
12.8,99
12.5,99
12,2.8
12.3,99
13.3,99
12.1,3.07
12.5,99
12.7,99
11.8,3.17
12.9,99
13.2,99
12,3.17
13.3,99
12.7,99
12.9,3.45
13.3,99
12.7,99
13,3.54
12.8,99
13,99
12.8,3.54
13.1,99
12.8,99
13.9,3.78
13.7,99
13.8,99
13,3.93
12.8,99
13.3,99
13,3.46
13.4,99
13.1,99
13.8,3.61
13.2,99
12.5,99
13.7,3.99
13.5,99
14.3,99
13.2,3.7
12.5,99
13,99
12.7,3.9
12.9,99
13,99
13.2,3.84
13.6,99
13.9,99
14.3,3.82
14.3,99
14.6,99
14.9,3.63
14.2,99
14,99
14,3.61
14.8,99
14.1,99
14.1,3.79
14.5,99
14.3,99
13.8,4.13
14,99
13.5,99
13.7,4.03
13.6,99
13.2,99
12.7,4.03
13.5,99
12.6,99
12.4,4.06
12.9,99
12.5,99
13.3,3.68
12.3,99
99,99
12,99
12.3,99
11.8,99
11.7,3.56
11.7,99
11.3,99
10.5,3.39
10.6,99
10.5,99
10.8,3.63
10.3,99
9.6,99
9,3.24
8.5,99
9,99
8.4,2.98
8.1,99
7.4,99
7.2,2.82
7.2,99
6.5,99
6.6,3.25
6.8,99
6.1,99
6.1,3.13
5.5,99
5,99
4.9,2.76
4.4,99
4.1,99
3.4,2.7
3.4,99
3.6,99
4,2.24
4.1,99
4,99
3.7,2.39
3.8,99
4,99
3.7,2.42
3.6,99
3.7,99
3.5,2.39
3.2,99
3.5,99
3.3,2.28
3.3,99
3.2,99
2.3,2.17
2,99
1.9,99
2.1,2.59
1.7,99
1.1,99
0.7,2.35
0.7,99
0.9,99
1,2.39
0.8,99
1.1,99
0.7,2.23
1.3,99
1.3,99
1.7,2.19
3.1,99
2.9,99
2.9,2.38
2.7,99
2.8,99
3,2.32
3.4,99
3.2,99
3.1,2.01
3.2,99
3.6,99
4.1,2.65
4.4,99
7,99
9.3,2.17
9,99
9.1,99
9.6,2.11
9.8,99
9.4,99
10.1,2.24
10.2,99
10,99
9.8,2.18
9.5,99
9.7,99
9.3,2.09
8.8,99
8.4,99
8.5,2.03
7.9,99
7.6,99
7.6,2.21
7.5,99
7.7,99
7.4,2.38
7.9,99
8.2,99
8,2.32
8.4,99
8.6,99
9,2.21
8.4,99
8.5,99
8.8,2.25
9.3,99
8.9,99
9.2,2.27
9.4,99
9.2,99
9.7,2.14
9.6,99
9.3,99
9.2,2.09
9.4,99
9.6,99
10,2.09
10.1,99
10.9,99
10.9,1.94
10.8,99
10.5,99
10.4,2.03
10.4,99
10.8,99
10.8,1.98
10.8,99
10.3,99
10.7,2.07
10.6,99
10.9,99
11.1,2.06
10.6,99
11,99
11.1,2.11
11,99
11.2,99
10.8,2.2
10.7,99
11,99
10.9,2.24
11,99
11,99
11.4,2.24
11.7,99
12,99
11.7,2.31
11.3,99
11.9,99
11.7,2.67
12,99
12.1,99
12.2,2.41
11.8,99
11.5,99
11.3,2.18
11.8,99
10.9,99
10.9,2.49
10.7,99
10,99
10.9,2.48
10.6,99
10.8,99
10.8,2.27
10.7,99
11.1,99
11.1,2.06
11.3,99
11.2,99
11,2.33
10.8,99
11.4,99
11.9,2.28
11.5,99
11.3,99
11.4,2.49
11.6,99
11.3,99
11.2,2.63
11.2,99
11.2,99
10.4,2.44
11,99
10,99
10.6,2.33
10.7,99
10.6,99
10.2,2.15
9.8,99
9.6,99
10.2,2.11
10.7,99
10.3,99
10.4,2.09
10.4,99
10.5,99
10.2,1.93
10.6,99
10.8,99
11,1.91
11.1,99
11.1,99
10.6,1.98
10.2,99
10,99
10.8,1.71
10.9,99
10.4,99
10.1,1.91
10.6,99
10.2,99
10.2,1.85
10,99
10.8,99
9.9,1.87
10.1,99
10.1,99
10.6,1.93
10.4,99
10,99
10.6,1.87
10.3,99
10.3,99
10.5,1.92
10.6,99
10.5,99
10.4,1.9
10.3,99
10.6,99
10.4,1.95
10,99
10.2,99
10.3,1.85
10.3,99
10.7,99
10.4,1.78
10.1,99
9.8,99
10.4,1.7
10.2,99
10.1,99
10.6,1.88
10.5,99
9.9,99
10.3,1.94
10,99
10.3,99
10.1,1.86
10.5,99
10.2,99
9.9,1.91
9.9,99
10,99
10.2,1.9
9.1,99
9.8,99
9.5,1.76
9.4,99
9.8,99
9.1,1.8
8.7,99
8.8,99
8.8,1.8
8.5,99
8.1,99
8.2,1.71
7.9,99
7.9,99
8.2,1.69
7.6,99
8,99
7.6,1.68
7.7,99
7.7,99
7.9,1.63
7.6,99
7.3,99
7.5,1.61
7.1,99
7,99
7,1.46
6.2,99
6.8,99
7,1.59
6.6,99
6.8,99
6.9,1.48
7,99
6.3,99
6,1.53
6.1,99
6.4,99
6.2,1.52
5.9,99
5.7,99
5.1,1.44
5.9,99
5.1,99
4.6,1.43
4.8,99
5.2,99
4.3,1.42
3.8,99
3.9,99
4.7,1.42
4.2,99
4,99
3.7,1.35
4.5,99
3.2,99
4,1.29
3.9,99
4,99
3.6,1.27
4.1,99
3.7,99
4.1,1.11
4.6,99
4.1,99
4.7,1.09
4.4,99
4.5,99
4.8,1.08
5.4,99
5.4,99
5.8,1.08
5.7,99
5.6,99
5.6,1.01
6,99
5.6,99
5.7,0.88
5.7,99
5.6,99
5.2,0.92
5.6,99
5,99
5,0.93
5.1,99
5.4,99
5.3,0.91
5.3,99
5.3,99
5.1,0.92
5.5,99
5.1,99
5,0.89
5.2,99
5.2,99
4.9,0.81
4.8,99
5,99
5.3,0.82
5.3,99
5.2,99
5.4,0.79
4.6,99
5,99
4.3,0.8
4.7,99
4.4,99
4.9,0.77
4.7,99
4.5,99
4.7,0.74
3.9,99
4.4,99
4.4,0.75
4.6,99
4.1,99
4.7,0.72
4.2,99
4.3,99
4.4,0.68
3.9,99
3.8,99
4.2,0.71
4.2,99
3.8,99
4.4,0.69
4.3,99
4.4,99
4.3,0.66
4.6,99
4.3,99
4.3,0.66
4.9,99
4.8,99
4.9,0.7
4,99
4.6,99
3.8,0.62
4.3,99
4.4,99
4,0.62
4.2,99
4.1,99
4.1,0.62
4.8,99
5,99
4.9,0.65
4.8,99
5.4,99
5.3,0.65
4.8,99
5,99
4.3,0.64
5.2,99
4.8,99
5.2,0.64
5,99
5,99
4.6,0.65
5.2,99
5.1,99
6,0.66
5.6,99
5.4,99
5.2,0.66
5.1,99
4.7,99
5,0.63
4.9,99
4.6,99
5.2,0.65
4.4,99
5.3,99
5.3,0.66
4.9,99
5.2,99
4.6,0.63
5.1,99
5.5,99
5.5,0.64
5.5,99
6.2,99
6.1,0.7
6.5,99
6.4,99
6.3,0.7
6,99
6.7,99
6.7,0.72
6.6,99
6.9,99
7.1,0.74
6.9,99
7.2,99
7.2,99
7.5,99
7.4,99
7.9,0.8
7.6,99
7.8,99
7.1,0.82
7.6,99
7.6,99
7.7,0.8
8,99
7.9,99
8.2,0.96
8,99
8.2,99
8.5,1
8.4,99
8.8,99
8.4,1
8.6,99
9.5,99
9.1,1.05
9.5,99
9.6,99
9.2,1.1
8.7,99
8.8,99
9,1.25
9,99
8.9,99
8.6,1.2
9,99
9.4,99
9.3,1.32
9.6,99
9.4,99
9.3,1.36
9.3,99
9,99
9.1,1.39
9.4,99
9.4,99
9.6,1.36
9.6,99
9.4,99
9.4,1.53
9.3,99
9,99
9.1,1.47
9.3,99
9,99
8.6,1.59
8.8,99
8.6,99
8.8,1.5
9,99
8.9,99
9.3,1.5
8.4,99
8.8,99
8.4,1.45
8.9,99
8.3,99
8.2,1.71
8.2,99
8.2,99
8.2,1.53
7.8,99
7.7,99
7.7,1.39
7.6,99
7.5,99
7.4,1.37
7.7,99
7.6,99
8,1.54
8.3,99
8,99
8,1.43
8.3,99
8.9,99
8.4,1.53
8.3,99
9.2,99
9.1,1.51
9,99
8.9,99
8.6,1.65
8.1,99
8.3,99
8.2,1.55
7.9,99
8.5,99
8.5,1.6
8,99
7.8,99
8.1,1.51
8,99
8,99
7.7,1.46
7.4,99
7,99
6.9,1.49
7.3,99
6.6,99
6.2,1.56
5.3,99
5.1,99
5.2,1.42
5.7,99
5.3,99
5.9,1.41
5.3,99
4.4,99
4.6,1.35
4.6,99
4.2,99
4.4,1.34
3.9,99
3.4,99
3.6,1.42
3.9,99
3.6,99
3.6,1.46
3.3,99
3.1,99
3,1.38
3.7,99
4.2,99
4.3,1.39
3.7,99
4.1,99
3.9,1.19
3.4,99
3.5,99
3.9,1.28
3.5,99
3.4,99
4.3,1.24
4.1,99
3.9,99
4,1.14
3.2,99
3.2,99
3.1,1.26
3.3,99
3.2,99
3.3,1.24
3.4,99
3.1,99
2.9,1.17
2.5,99
2.5,99
2.4,1.09
2.1,99
2.2,99
1.7,1.11
1.6,99
2.7,99
3,1.23
3.4,99
3.7,99
3.4,1.1
3.5,99
3.5,99
3.5,1.09
3.2,99
3.5,99
3.3,1.06
3.3,99
3.9,99
4.1,0.97
3.5,99
3.8,99
3.5,1.17
3.5,99
3.6,99
3.5,0.97
3.5,99
3.6,99
3.5,1.05
3.5,99
3.7,99
3.5,0.97
3.9,99
3.7,99
4.2,1.02
4,99
4.2,99
4.5,1.03
4.6,99
4.8,99
4.9,1.01
4.7,99
4.8,99
4.7,0.95
4.5,99
4.7,99
5,0.95
5.2,99
5.6,99
5.5,1.09
5.6,99
5.7,99
7,0.94
11.9,99
11.8,99
12.9,0.94
12.9,99
13.9,99
13,1.06
11.9,99
11.1,99
11.1,1.19
11.6,99
11,99
12,1.28
11.6,99
11.3,99
11.7,1.3
10.9,99
9.3,99
8.5,1.66
8.9,99
9.3,99
10.6,1.69
10.5,99
9.8,99
9.7,1.99
9.5,99
9.5,99
9.8,2.39
9.3,99
9.3,99
9.2,2.67
9.6,99
9.8,99
10,2.66
9.3,99
9.9,99
9.5,2.75
9.4,99
10.3,99
10.5,2.85
10.5,99
10.8,99
10.7,2.95
10.4,99
10.6,99
10.9,2.86
10.6,99
10.7,99
10.5,2.68
10.5,99
10.8,99
10.2,2.83
10.5,99
10.9,99
10.7,3.19
10.6,99
10.8,99
10.3,2.98
10.8,99
10.4,99
10.6,3.03
10.5,99
10.4,99
10.2,3.09
10.5,99
10.7,99
10.9,3.05
11,99
10.7,99
10.7,3.15
10.2,99
9.8,99
9.8,3.06
9.7,99
9.5,99
10.3,3.2
9.2,99
9.5,99
9.2,3.03
9.2,99
9.2,99
8.5,2.7
8.9,99
8.6,99
8.5,2.77
9,99
9.3,99
9.5,2.66
9.1,99
8.8,99
9.3,2.61
8.6,99
8.3,99
8.5,2.42
8.2,99
8.3,99
8.2,2.07
8.8,99
8.1,99
8,2.42
8,99
8.3,99
8.3,2.31
8.6,99
8.5,99
8.3,2.33
8.3,99
8.5,99
8.1,2.16
7.7,99
8.4,99
7.7,2.19
8,99
7.5,99
7.1,2.23
7.2,99
7.5,99
7.5,2.16
7.4,99
7.4,99
7.5,2.25
7.2,99
7.5,99
7.6,2.12
7.1,99
7.2,99
7.4,2.06
6.8,99
7.3,99
7.4,1.82
7.1,99
7.7,99
6.8,1.97
7.1,99
6.9,99
7.4,1.88
7,99
6.8,99
7.6,1.69
7.1,99
6.9,99
7.6,1.79
7.1,99
7.5,99
7.2,1.78
6.6,99
7.1,99
7.1,1.68
7.4,99
7.3,99
7.4,1.74
7.5,99
7.7,99
7.5,1.66
7,99
7.2,99
7.6,1.59
7.1,99
7.1,99
6.7,1.51
7.2,99
6.8,99
7.2,1.52
7.3,99
6.8,99
6.7,1.45
6.1,99
7.1,99
6.5,1.38
7,99
7.1,99
6.7,1.32
7,99
6.4,99
7.1,1.32
6.4,99
6.6,99
6.4,1.28
6.7,99
6,99
6.4,1.35
6.4,99
6.4,99
6.8,1.32
6.8,99
6.5,99
6.2,1.25
6,99
5.8,99
6.2,1.21
6.3,99
5.9,99
6,1.26
5.9,99
5.4,99
5.7,1.16
5.7,99
5.2,99
5.5,1.17
5.4,99
5.1,99
5,1.1
5.6,99
5.3,99
5.3,1.12
4.8,99
4.6,99
4.1,1.07
4.3,99
4.7,99
4.2,1.13
4.9,99
5,99
5.1,1.08
4.5,99
4.7,99
4.9,1.05
4.9,99
5.2,99
4.8,0.99
5,99
5,99
5.1,0.97
5.2,99
4.9,99
4.9,0.98
5.1,99
4.8,99
4.4,0.96
4.8,99
4.5,99
5.4,0.99
5.1,99
5,99
4.3,0.9
4,99
4.5,99
4.4,0.81
4.1,99
4.3,99
4.4,0.83
4.1,99
4.6,99
4.2,0.86
4,99
4.2,99
5,0.82
5,99
5.1,99
5.1,0.81
4.9,99
4.7,99
4.3,0.79
4.2,99
4.2,99
4.4,0.85
4.1,99
4.1,99
3.6,0.82
4.2,99
4.1,99
4.1,0.81
4.3,99
4.2,99
4.3,0.86
4.8,99
4.9,99
5.2,0.81
5.1,99
4.6,99
4.8,0.81
4.6,99
4.9,99
4.9,0.85
5.3,99
5,99
4.8,0.86
4.8,99
5.2,99
4.8,0.82
4.5,99
4.3,99
4.1,0.8
4.4,99
4.4,99
4.1,0.82
4.1,99
3.4,99
4.4,0.81
4.4,99
4.4,99
4.3,0.81
4.6,99
4.5,99
4.7,0.79
5.4,99
5.6,99
5.6,0.76
5.2,99
5.8,99
5.7,0.83
5.7,99
5.6,99
5.3,0.8
5.8,99
5.9,99
5.6,0.73
5.8,99
5.7,99
5.8,0.73
5.7,99
5.7,99
6.2,0.69
6.6,99
6.3,99
6.3,0.7
6.5,99
6.6,99
6.4,0.68
6.3,99
6.3,99
6.4,0.69
5.9,99
5.6,99
6,0.69
6.4,99
6.4,99
6.5,0.73
6.1,99
6,99
5.8,0.71
6,99
6.2,99
5.8,0.73
5.9,99
5.9,99
6.1,0.73
6.1,99
6.1,99
6.2,0.69
6,99
6.1,99
6.4,0.7
6.6,99
6.7,99
6.7,0.7
6.4,99
6.5,99
6.4,0.7
6.5,99
6.4,99
6.7,0.8
6.8,99
6.8,99
7.1,0.78
7,99
7,99
6.3,0.82
6.7,99
6.2,99
6.3,0.84
6.7,99
6.4,99
6.8,0.84
6.6,99
6.5,99
6.9,0.77
7,99
7.3,99
7.1,0.81
7,99
7.3,99
7.4,0.83
7.7,99
7.5,99
7.6,0.83
7.9,99
8.1,99
7.8,0.84
7.8,99
7.9,99
7.8,0.87
7.6,99
7.8,99
7.8,0.96
7.7,99
7.9,99
7.8,0.95
7.6,99
8.2,99
7.8,0.86
8,99
7.8,99
8.3,1.02
8.2,99
8.4,99
8.6,1.08
8.4,99
8.2,99
8.5,1.07
8,99
8.3,99
8,1.07
7.8,99
7.7,99
7.6,1.07
8.1,99
7.6,99
7.7,1.06
7.4,99
7.2,99
6.9,1.06
7.3,99
6.8,99
6.9,0.96
6.8,99
7,99
6.4,1.16
6.4,99
6.6,99
6.6,1.08
6.7,99
6.7,99
6.9,1.02
6.9,99
7,99
7,1.06
7.2,99
6.9,99
6.9,1.09
7,99
7.2,99
7,1.03
6.9,99
6.9,99
6.7,0.98
6.6,99
7.1,99
6.3,1.08
6,99
6.4,99
6.7,0.98
6.5,99
6.6,99
6.6,1.03
6.5,99
6.4,99
6.6,1.02
6.7,99
6.4,99
6.6,0.92
6.4,99
6,99
6.4,1.04
6.9,99
6.7,99
6.8,0.99
7.1,99
6.3,99
6.5,1.09
6.4,99
6.7,99
6.4,1
5.9,99
5.9,99
6.2,0.94
6.7,99
6.8,99
6.4,0.89
6.9,99
6.7,99
5.9,0.93
6.2,99
6,99
6.3,1.02
6.5,99
6.4,99
6.8,0.97
6.9,99
7.4,99
6.7,0.94
6.7,99
6.5,99
6.6,1.03
6.2,99
6.4,99
6,0.94
6.6,99
6.4,99
6.5,0.92
7.2,99
7,99
6.9,0.93
7.2,99
7,99
6.9,0.94
6.9,99
6.2,99
6.4,0.95
6.5,99
6.5,99
6.7,0.89
6.5,99
6.8,99
6.4,0.94
6.1,99
6.3,99
6.2,99
6,99
6.1,99
6.6,0.92
6.7,99
6.6,99
6.6,0.97
6.9,99
7.4,99
7.5,0.9
7.7,99
7.6,99
7.3,0.93
6.8,99
6.8,99
7.3,0.88
7.2,99
6.8,99
6.9,0.84
6.6,99
7,99
7.2,0.8
6.8,99
6.9,99
7,0.77
7.1,99
7.3,99
7.2,0.82
7.6,99
7.5,99
7.5,0.81
7,99
7,99
7,0.85
6.9,99
6.7,99
6.6,0.87
6.4,99
6.3,99
6.7,0.82
6.8,99
6.6,99
6.8,0.85
7,99
7,99
6.8,0.87
7.1,99
7.2,99
6.9,0.84
6.6,99
6.1,99
6.1,0.8
6,99
6.5,99
